CustomerKey,GeographyKey,CustomerAlternateKey,FirstName,MiddleName,LastName,FullNAME,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,City
15751,32,AW00015751,Kristen,NULL,Xu,Kristen Xu,1966-02-21,Single,Female,kristen11@adventure-works.com,80000.00,2,0,High School,Skilled Manual,1,2,935 Vista Oak Dr,NULL,1 (11) 500 555-0110,2012-12-21,5-10 Miles,Bendigo
15752,10,AW00015752,Bobby,NULL,Rodriguez,Bobby Rodriguez,1961-03-31,Married,Male,bobby11@adventure-works.com,80000.00,2,0,High School,Skilled Manual,0,2,592 Woodcrest Drive,NULL,1 (11) 500 555-0117,2012-12-08,1-2 Miles,Newcastle
15753,27,AW00015753,Margaret,NULL,Li,Margaret Li,1962-06-21,Single,Female,margaret10@adventure-works.com,70000.00,2,0,High School,Skilled Manual,1,2,997 Grasswood Ct.,NULL,1 (11) 500 555-0129,2012-12-09,5-10 Miles,Townsville
15754,11,AW00015754,Crystal,E,Xu,Crystal Xu,1961-12-21,Single,Female,crystal13@adventure-works.com,70000.00,2,0,High School,Skilled Manual,1,2,8036 Summit View Dr.,NULL,1 (11) 500 555-0127,2012-12-04,5-10 Miles,North Ryde
15755,39,AW00015755,Connor,NULL,Flores,Connor Flores,1967-01-22,Married,Male,connor7@adventure-works.com,70000.00,2,0,High School,Skilled Manual,0,2,9297 Mauna Kea Court,NULL,1 (11) 500 555-0145,2012-12-24,1-2 Miles,Sunbury
15756,28,AW00015756,Kari,NULL,Gutierrez,Kari Gutierrez,1974-01-01,Single,Female,kari31@adventure-works.com,70000.00,2,0,High School,Professional,1,2,8507 Mt. Palomar Pl.,NULL,1 (11) 500 555-0115,2012-12-25,5-10 Miles,Cloverdale
15757,28,AW00015757,Edwin,J,Ferrier,Edwin Ferrier,1963-01-07,Single,Male,edwin45@adventure-works.com,70000.00,2,0,High School,Professional,1,2,7594 Alexander Pl.,NULL,1 (11) 500 555-0158,2012-12-24,5-10 Miles,Cloverdale
15758,38,AW00015758,Arturo,NULL,Andersen,Arturo Andersen,1969-05-22,Married,Male,arturo38@adventure-works.com,130000.00,0,1,Graduate Degree,Management,1,0,6745 Blue Ridge Drive,NULL,1 (11) 500 555-0158,2014-01-05,5-10 Miles,South Melbourne
15759,536,AW00015759,Erin,L,Brooks,Erin Brooks,1979-05-07,Married,Female,erin5@adventure-works.com,80000.00,0,0,Bachelors,Management,0,1,7253 Mt. Alpine Pl,NULL,211-555-0184,2013-03-21,0-1 Miles,Beaverton
15760,54,AW00015760,Richard,D,James,Richard James,1979-11-01,Married,Male,richard79@adventure-works.com,30000.00,0,0,High School,Professional,1,2,2732 Frisbie Ct.,NULL,625-555-0113,2013-03-23,5-10 Miles,N. Vancouver
15761,57,AW00015761,Xavier,R,Thompson,Xavier Thompson,1980-04-16,Single,Male,xavier13@adventure-works.com,30000.00,0,0,High School,Professional,1,2,2617 Melody Drive,NULL,936-555-0113,2013-10-03,5-10 Miles,Newton
15762,59,AW00015762,Garrett,O,Stewart,Garrett Stewart,1979-11-05,Single,Male,garrett27@adventure-works.com,30000.00,0,0,High School,Professional,0,2,5870 Louisiana Dr.,NULL,238-555-0177,2013-06-25,1-2 Miles,Oak Bay
15763,644,AW00015763,Xavier,F,Young,Xavier Young,1980-01-22,Married,Male,xavier23@adventure-works.com,60000.00,0,0,Partial College,Professional,1,2,2575 Garcia,NULL,713-555-0147,2012-09-08,5-10 Miles,Walla Walla
15764,40,AW00015764,Louis,D,Guo,Louis Guo,1964-12-12,Single,Male,louis12@adventure-works.com,120000.00,1,2,Bachelors,Management,0,2,4209 San Carlos Ave.,NULL,1 (11) 500 555-0129,2012-12-07,0-1 Miles,Warrnambool
15765,32,AW00015765,Gilbert,C,Deng,Gilbert Deng,1965-04-16,Married,Male,gilbert22@adventure-works.com,130000.00,0,1,Graduate Degree,Management,1,3,8249 La Jolla,NULL,1 (11) 500 555-0176,2012-12-22,0-1 Miles,Bendigo
15766,36,AW00015766,Priscilla,NULL,Black,Priscilla Black,1965-02-12,Single,Female,priscilla19@adventure-works.com,160000.00,0,0,Graduate Degree,Management,0,1,2335 Peabody Road,NULL,1 (11) 500 555-0113,2013-01-29,0-1 Miles,Melton
15767,37,AW00015767,George,C,Prasad,George Prasad,1970-05-20,Single,Male,george15@adventure-works.com,160000.00,0,0,Graduate Degree,Management,0,3,2409 Harbor View Dr.,NULL,1 (11) 500 555-0163,2012-12-21,0-1 Miles,Seaford
15768,334,AW00015768,Victoria,E,Walker,Victoria Walker,1972-05-25,Married,Female,victoria22@adventure-works.com,130000.00,0,1,Graduate Degree,Management,1,3,5961 Crowe Pl.,NULL,465-555-0152,2012-10-05,0-1 Miles,Lakewood
15769,335,AW00015769,Kelly,NULL,Coleman,Kelly Coleman,1971-11-06,Married,Female,kelly10@adventure-works.com,130000.00,0,1,Graduate Degree,Management,1,3,1306 Cashew Ln,NULL,209-555-0129,2012-10-05,0-1 Miles,Lemon Grove
15770,372,AW00015770,Xavier,H,Brooks,Xavier Brooks,1983-04-06,Single,Male,xavier67@adventure-works.com,150000.00,0,0,Bachelors,Management,0,2,5900 Pinehurst Court,NULL,339-555-0199,2012-10-12,0-1 Miles,Spring Valley
15771,543,AW00015771,Maria,A,Diaz,Maria Diaz,1963-07-23,Married,Female,maria43@adventure-works.com,130000.00,1,1,Graduate Degree,Management,1,4,2613 West I St.,NULL,400-555-0178,2012-10-23,1-2 Miles,Lebanon
15772,361,AW00015772,Christopher,NULL,Anderson,Christopher Anderson,1968-03-09,Married,Male,christopher10@adventure-works.com,70000.00,2,0,Partial High School,Skilled Manual,0,2,2216 Blue Ridge Dr.,NULL,993-555-0186,2013-07-19,1-2 Miles,San Gabriel
15773,336,AW00015773,Dylan,L,Jenkins,Dylan Jenkins,1963-04-02,Married,Male,dylan5@adventure-works.com,70000.00,2,0,Partial High School,Skilled Manual,0,2,3791 Rossmor Parkway,NULL,369-555-0114,2013-07-27,1-2 Miles,Lincoln Acres
15774,634,AW00015774,Natalie,NULL,Kelly,Natalie Kelly,1968-02-24,Married,Female,natalie23@adventure-works.com,60000.00,2,0,High School,Professional,0,2,6501 West Way,NULL,196-555-0196,2013-04-08,5-10 Miles,Redmond
15775,609,AW00015775,Michelle,W,Ward,Michelle Ward,1979-12-13,Married,Female,michelle13@adventure-works.com,60000.00,2,0,High School,Professional,0,2,8463 Monument Blvd.,NULL,328-555-0144,2013-08-17,1-2 Miles,Bellingham
15776,345,AW00015776,Jesse,C,Mitchell,Jesse Mitchell,1979-09-06,Married,Male,jesse36@adventure-works.com,60000.00,2,0,High School,Professional,0,2,6469 Apple Drive,NULL,276-555-0112,2013-05-26,5-10 Miles,Newport Beach
15777,637,AW00015777,Brianna,D,Smith,Brianna Smith,1968-01-18,Married,Female,brianna0@adventure-works.com,60000.00,2,0,High School,Professional,0,2,4762 Heights Avenue,NULL,959-555-0110,2013-04-20,1-2 Miles,Seattle
15778,616,AW00015778,José,S,Miller,José Miller,1962-11-07,Single,Male,josé64@adventure-works.com,70000.00,2,1,Partial College,Professional,1,0,1946 Bayside Way,NULL,528-555-0143,2012-10-21,5-10 Miles,Everett
15779,611,AW00015779,Jackson,NULL,Hayes,Jackson Hayes,1973-08-14,Married,Male,jackson24@adventure-works.com,70000.00,2,1,Partial College,Professional,1,0,7783 Limewood Pl,NULL,214-555-0114,2013-05-21,5-10 Miles,Bremerton
15780,301,AW00015780,Claudia,E,McDonald,Claudia McDonald,1968-05-10,Married,Female,claudia3@adventure-works.com,70000.00,3,2,Partial College,Professional,1,0,6457 Appalachian Dr.,NULL,371-555-0169,2012-10-10,5-10 Miles,Burbank
15781,360,AW00015781,Blake,E,Evans,Blake Evans,1962-09-30,Married,Male,blake45@adventure-works.com,80000.00,2,1,Bachelors,Management,1,1,3237 Meager Dr,NULL,142-555-0191,2012-10-17,2-5 Miles,San Francisco
15782,648,AW00015782,Katelyn,D,Collins,Katelyn Collins,1968-11-19,Married,Female,katelyn24@adventure-works.com,90000.00,2,0,Partial College,Professional,1,1,3727 Winter Lane,NULL,485-555-0120,2013-12-15,5-10 Miles,Yakima
15783,31,AW00015783,David,NULL,Alexander,David Alexander,1973-01-07,Married,Male,david52@adventure-works.com,90000.00,3,3,Bachelors,Professional,1,0,7334 Sterling Hill,Unit G12,1 (11) 500 555-0116,2013-07-10,0-1 Miles,Hobart
15784,26,AW00015784,Rebekah,A,Vazquez,Rebekah Vazquez,1973-03-03,Married,Female,rebekah34@adventure-works.com,90000.00,4,4,Bachelors,Professional,1,0,Conesweg 168,NULL,1 (11) 500 555-0136,2012-12-14,1-2 Miles,Rockhampton
15785,36,AW00015785,Edwin,NULL,Zhang,Edwin Zhang,1967-10-24,Single,Male,edwin0@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,5993 Baywood Drive,NULL,1 (11) 500 555-0118,2012-11-29,5-10 Miles,Melton
15786,34,AW00015786,Marshall,V,Andersen,Marshall Andersen,1968-05-02,Married,Male,marshall33@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,9281 Brushcreek Dr,NULL,1 (11) 500 555-0162,2012-12-27,5-10 Miles,Geelong
15787,17,AW00015787,Cynthia,NULL,Gonzalez,Cynthia Gonzalez,1966-11-18,Single,Female,cynthia24@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,5757 St. Catherines Court,NULL,1 (11) 500 555-0114,2013-04-26,5-10 Miles,St. Leonards
15788,35,AW00015788,Barbara,NULL,Li,Barbara Li,1971-09-15,Single,Female,barbara13@adventure-works.com,100000.00,0,0,Bachelors,Professional,0,1,4334 Contra Costa Blvd.,NULL,1 (11) 500 555-0145,2012-12-17,2-5 Miles,Melbourne
15789,26,AW00015789,Steve,NULL,Schmidt,Steve Schmidt,1972-02-12,Single,Female,steve3@adventure-works.com,110000.00,0,0,Graduate Degree,Management,0,2,6126 North Sixth Street,NULL,988-555-0100,2012-12-01,0-1 Miles,Rockhampton
15790,31,AW00015790,Colin,NULL,Xu,Colin Xu,1965-12-13,Single,Male,colin13@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,5133 Serrana Ct.,NULL,1 (11) 500 555-0179,2012-12-12,5-10 Miles,Hobart
15791,18,AW00015791,Megan,J,Long,Megan Long,1966-03-20,Married,Female,megan59@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,6696 Adria Drive,NULL,1 (11) 500 555-0130,2013-03-11,5-10 Miles,Sydney
15792,30,AW00015792,Ernest,P,Zhou,Ernest Zhou,1976-08-05,Married,Male,ernest8@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,8532 Monterey Ave,NULL,1 (11) 500 555-0142,2012-12-03,0-1 Miles,Perth
15793,2,AW00015793,Renee,NULL,Navarro,Renee Navarro,1976-04-08,Single,Female,renee9@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,6512 Buena Vista Ave.,NULL,1 (11) 500 555-0159,2012-12-17,0-1 Miles,Coffs Harbour
15794,26,AW00015794,Tonya,NULL,Chander,Tonya Chander,1981-12-15,Married,Female,tonya15@adventure-works.com,80000.00,5,5,Bachelors,Professional,0,4,98 Ruby Lane,NULL,1 (11) 500 555-0147,2013-03-23,0-1 Miles,Rockhampton
15795,16,AW00015795,Diane,R,Munoz,Diane Munoz,1970-07-16,Married,Female,diane12@adventure-works.com,80000.00,5,5,Bachelors,Professional,1,4,7728 Condor Place,NULL,1 (11) 500 555-0139,2013-04-13,0-1 Miles,Springwood
15796,39,AW00015796,Edward,NULL,Hayes,Edward Hayes,1970-11-08,Married,Male,edward71@adventure-works.com,80000.00,5,5,Bachelors,Professional,1,4,9155 Wee Donegal,NULL,1 (11) 500 555-0119,2013-12-24,1-2 Miles,Sunbury
15797,19,AW00015797,Isaac,NULL,Cox,Isaac Cox,1970-09-25,Married,Male,isaac10@adventure-works.com,80000.00,5,5,Bachelors,Professional,1,4,5252 Grand View Ave.,NULL,1 (11) 500 555-0134,2012-11-29,1-2 Miles,Wollongong
15798,33,AW00015798,Anne,NULL,Munoz,Anne Munoz,1970-03-19,Single,Female,anne8@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,7927 Saclan Terr.,NULL,1 (11) 500 555-0177,2013-04-12,5-10 Miles,Cranbourne
15799,32,AW00015799,Victoria,NULL,Anderson,Victoria Anderson,1964-07-11,Married,Female,victoria11@adventure-works.com,90000.00,1,0,Bachelors,Professional,1,1,408 Lislin Ct.,NULL,1 (11) 500 555-0136,2012-12-12,2-5 Miles,Bendigo
15800,5,AW00015800,Alberto,L,Serrano,Alberto Serrano,1970-12-07,Single,Male,alberto16@adventure-works.com,90000.00,1,0,Bachelors,Professional,1,1,7932 Pierce Ct.,NULL,1 (11) 500 555-0112,2012-11-29,2-5 Miles,Lane Cove
15801,22,AW00015801,Katrina,NULL,Shen,Katrina Shen,1969-05-12,Single,Female,katrina1@adventure-works.com,70000.00,0,0,Bachelors,Professional,1,1,398 Pecan Pl,NULL,1 (11) 500 555-0113,2012-12-26,5-10 Miles,East Brisbane
15802,14,AW00015802,Bridget,NULL,Kumar,Bridget Kumar,1979-10-18,Single,Female,bridget9@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,2,5854 Baird Court,# 212,1 (11) 500 555-0111,2012-12-24,0-1 Miles,Rhodes
15803,35,AW00015803,Bradley,NULL,Goel,Bradley Goel,1968-04-16,Married,Male,bradley21@adventure-works.com,70000.00,5,4,Bachelors,Professional,0,2,6471 Harvey Way,NULL,1 (11) 500 555-0142,2013-07-28,0-1 Miles,Melbourne
15804,10,AW00015804,Brittney,M,Liu,Brittney Liu,1968-02-17,Married,Female,brittney3@adventure-works.com,70000.00,5,4,Bachelors,Professional,1,2,2520 Almond Street,NULL,1 (11) 500 555-0162,2013-12-12,5-10 Miles,Newcastle
15805,16,AW00015805,Dawn,N,Lin,Dawn Lin,1967-08-30,Married,Female,dawn9@adventure-works.com,70000.00,5,4,Partial College,Skilled Manual,1,2,1699 Meadowbrook Court,NULL,1 (11) 500 555-0112,2013-12-09,5-10 Miles,Springwood
15806,19,AW00015806,Devin,NULL,Allen,Devin Allen,1973-01-02,Married,Male,devin22@adventure-works.com,70000.00,5,4,Partial College,Skilled Manual,0,2,7026 Trail Way,NULL,1 (11) 500 555-0170,2013-02-26,0-1 Miles,Wollongong
15807,8,AW00015807,Scot,NULL,Schulte,Scot Schulte,1972-10-29,Single,Male,scot1@adventure-works.com,70000.00,5,4,Partial College,Skilled Manual,1,3,5473 Olive Hill,NULL,910-555-0100,2013-03-31,10+ Miles,Matraville
15808,40,AW00015808,Natasha,NULL,Blanco,Natasha Blanco,1966-07-19,Married,Female,natasha15@adventure-works.com,70000.00,5,4,Partial College,Skilled Manual,1,3,581 Roanoke Dr.,NULL,1 (11) 500 555-0162,2012-12-03,10+ Miles,Warrnambool
15809,13,AW00015809,Christian,NULL,Sharma,Christian Sharma,1966-03-15,Married,Male,christian16@adventure-works.com,70000.00,5,4,Partial College,Skilled Manual,1,3,6086 Glen Wood Drive,NULL,1 (11) 500 555-0159,2013-02-22,10+ Miles,Port Macquarie
15810,37,AW00015810,Regina,NULL,Kapoor,Regina Kapoor,1971-09-03,Married,Female,regina1@adventure-works.com,70000.00,5,4,Partial College,Skilled Manual,0,3,1954 Sudden Loop,NULL,1 (11) 500 555-0139,2013-04-07,5-10 Miles,Seaford
15811,15,AW00015811,Barbara,R.,Schultz,Barbara Schultz,1971-05-02,Married,Male,barbara7@adventure-works.com,70000.00,5,4,Partial College,Skilled Manual,1,3,6321 Laguna Street,NULL,558-555-0100,2013-04-06,5-10 Miles,Silverwater
15812,23,AW00015812,Logan,NULL,Allen,Logan Allen,1964-10-07,Married,Male,logan48@adventure-works.com,30000.00,2,0,Partial College,Clerical,0,2,5634 Haviland Place,NULL,1 (11) 500 555-0192,2013-05-20,0-1 Miles,Gold Coast
15813,355,AW00015813,Julian,NULL,Diaz,Julian Diaz,1982-01-30,Single,Male,julian21@adventure-works.com,30000.00,0,0,High School,Skilled Manual,1,2,3767 View Dr.,NULL,358-555-0115,2013-09-12,5-10 Miles,Redwood City
15814,302,AW00015814,Monica,J,Subram,Monica Subram,1981-10-14,Single,Female,monica13@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,1,2098 Chilpancingo Pkwy.,NULL,230-555-0113,2013-10-10,5-10 Miles,Burlingame
15815,51,AW00015815,Nicole,N,Price,Nicole Price,1980-07-24,Single,Female,nicole48@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,4946 Abbey Court,NULL,813-555-0150,2013-04-19,5-10 Miles,Langford
15816,50,AW00015816,Victoria,NULL,Miller,Victoria Miller,1981-11-17,Married,Female,victoria7@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,1516 Court Lane,NULL,195-555-0131,2013-02-21,5-10 Miles,Haney
15817,536,AW00015817,Chloe,NULL,Alexander,Chloe Alexander,1982-01-05,Single,Female,chloe84@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,9543 West I St.,NULL,257-555-0128,2013-05-13,0-1 Miles,Beaverton
15818,609,AW00015818,Stanley,NULL,Perez,Stanley Perez,1982-01-16,Married,Male,stanley23@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,2279 Pineview Lane,NULL,737-555-0171,2013-12-15,5-10 Miles,Bellingham
15819,633,AW00015819,Savannah,A,Cox,Savannah Cox,1986-03-15,Single,Female,savannah9@adventure-works.com,30000.00,0,0,High School,Skilled Manual,1,2,8286 All Ways Drive,NULL,844-555-0119,2013-09-10,5-10 Miles,Puyallup
15820,618,AW00015820,Chase,T,Ward,Chase Ward,1986-04-01,Married,Male,chase12@adventure-works.com,30000.00,0,0,High School,Skilled Manual,1,2,7179 Golden Rain,NULL,936-555-0114,2013-02-02,5-10 Miles,Issaquah
15821,383,AW00015821,Logan,C,Anderson,Logan Anderson,1986-06-25,Single,Male,logan61@adventure-works.com,30000.00,0,0,High School,Skilled Manual,0,2,3938 Baywood Drive,NULL,147-555-0142,2013-02-03,0-1 Miles,West Covina
15822,29,AW00015822,Damien,M,Zhu,Damien Zhu,1944-04-17,Married,Male,damien11@adventure-works.com,40000.00,2,0,Bachelors,Management,1,2,8208 Vista Ave.,NULL,1 (11) 500 555-0188,2013-06-22,0-1 Miles,Findon
15823,32,AW00015823,Sharon,M,Tang,Sharon Tang,1944-03-23,Single,Female,sharon10@adventure-works.com,60000.00,2,0,Graduate Degree,Management,1,1,2107 Amending Road,NULL,1 (11) 500 555-0114,2013-05-15,5-10 Miles,Bendigo
15824,310,AW00015824,Lindsay,L,Kumar,Lindsay Kumar,1982-11-30,Single,Female,lindsay7@adventure-works.com,30000.00,0,0,Partial High School,Clerical,1,2,50 Relief Valley Ct,NULL,577-555-0118,2013-03-16,5-10 Miles,Colma
15825,637,AW00015825,Angela,W,Simmons,Angela Simmons,1981-12-02,Single,Female,angela18@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,5572 Running Springs Road,NULL,787-555-0188,2014-01-14,5-10 Miles,Seattle
15826,53,AW00015826,Marissa,NULL,Price,Marissa Price,1984-07-08,Single,Female,marissa19@adventure-works.com,30000.00,0,0,Partial High School,Clerical,0,2,2374 Flamingo Drive,NULL,277-555-0144,2013-02-16,5-10 Miles,Metchosin
15827,614,AW00015827,Danielle,NULL,Ward,Danielle Ward,1984-11-03,Single,Female,danielle14@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,1201 Ricardo Drive,NULL,444-555-0142,2012-10-19,0-1 Miles,Edmonds
15828,29,AW00015828,Robyn,O,Ramos,Robyn Ramos,1945-05-20,Married,Female,robyn13@adventure-works.com,30000.00,2,0,Partial College,Clerical,0,2,5979 El Pueblo,NULL,1 (11) 500 555-0123,2013-05-02,5-10 Miles,Findon
15829,35,AW00015829,Devin,D,Diaz,Devin Diaz,1944-11-13,Single,Male,devin59@adventure-works.com,40000.00,2,0,Bachelors,Management,1,2,8802 Lee Lane,NULL,1 (11) 500 555-0133,2013-05-03,5-10 Miles,Melbourne
15830,8,AW00015830,Naomi,NULL,Alonso,Naomi Alonso,1945-08-13,Married,Female,naomi8@adventure-works.com,40000.00,2,0,Bachelors,Management,1,2,9944 Maywood Lane,NULL,1 (11) 500 555-0167,2012-12-20,0-1 Miles,Matraville
15831,12,AW00015831,Omar,NULL,He,Omar He,1945-08-13,Married,Male,omar17@adventure-works.com,40000.00,2,0,Bachelors,Management,1,2,1305 Willbrook Court,NULL,1 (11) 500 555-0110,2012-12-05,5-10 Miles,North Sydney
15832,28,AW00015832,Manuel,J,Martinez,Manuel Martinez,1946-10-02,Single,Male,manuel16@adventure-works.com,40000.00,2,0,Bachelors,Management,1,2,4273 Alum Rock Drive,NULL,1 (11) 500 555-0181,2012-12-24,5-10 Miles,Cloverdale
15833,38,AW00015833,Tabitha,NULL,Kovar,Tabitha Kovar,1948-09-20,Single,Female,tabitha3@adventure-works.com,60000.00,2,0,Graduate Degree,Management,1,1,5476 Weber Bryan,NULL,1 (11) 500 555-0118,2012-12-10,5-10 Miles,South Melbourne
15834,644,AW00015834,Rebecca,NULL,Green,Rebecca Green,1981-09-22,Single,Female,rebecca16@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,0,1,224 Terrace Drive,NULL,463-555-0138,2012-10-14,1-2 Miles,Walla Walla
15835,315,AW00015835,Marcus,R,Smith,Marcus Smith,1981-10-25,Single,Male,marcus0@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,0,1,350 Pastel Drive,NULL,632-555-0199,2013-12-06,5-10 Miles,Downey
15836,343,AW00015836,Devin,L,Jackson,Devin Jackson,1981-10-13,Single,Male,devin10@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,0,1,4890 Heron Ct,NULL,234-555-0119,2013-10-14,5-10 Miles,National City
15837,611,AW00015837,Julia,NULL,Johnston,Julia Johnston,1981-04-19,Single,Female,julia23@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,1906 Seaview Avenue,NULL,921-555-0148,2013-07-15,5-10 Miles,Bremerton
15838,322,AW00015838,Julia,G,Taylor,Julia Taylor,1985-02-13,Single,Female,julia31@adventure-works.com,30000.00,0,0,Partial College,Skilled Manual,0,1,8396 Ruth Drive,NULL,177-555-0197,2013-04-29,5-10 Miles,Fremont
15839,369,AW00015839,William,A,Taylor,William Taylor,1979-11-18,Single,Male,william24@adventure-works.com,30000.00,0,0,Partial College,Skilled Manual,1,1,9994 Meadowbrook Dr.,NULL,735-555-0119,2013-05-06,5-10 Miles,Santa Monica
15840,552,AW00015840,Natalie,M,Peterson,Natalie Peterson,1977-08-25,Married,Female,natalie17@adventure-works.com,70000.00,0,0,Partial College,Skilled Manual,1,2,8245 Heartwood Drive,NULL,741-555-0123,2012-10-04,5-10 Miles,W. Linn
15841,338,AW00015841,Luis,NULL,Shan,Luis Shan,1983-05-11,Single,Male,luis31@adventure-works.com,80000.00,0,0,Bachelors,Management,0,1,3993 Jabber Place,NULL,716-555-0173,2012-10-12,1-2 Miles,Los Angeles
15842,641,AW00015842,Haley,NULL,Gray,Haley Gray,1983-01-09,Married,Female,haley15@adventure-works.com,80000.00,0,0,Bachelors,Management,1,1,6885 Amending Drive,NULL,676-555-0155,2012-10-14,1-2 Miles,Spokane
15843,648,AW00015843,Caleb,NULL,Wright,Caleb Wright,1974-05-02,Single,Male,caleb48@adventure-works.com,80000.00,0,0,Bachelors,Management,0,1,7624 Crawford,NULL,649-555-0138,2012-10-18,0-1 Miles,Yakima
15844,326,AW00015844,Megan,S,Brown,Megan Brown,1974-06-24,Married,Female,megan7@adventure-works.com,80000.00,0,0,Bachelors,Management,1,1,5720 A St.,NULL,194-555-0184,2012-10-21,1-2 Miles,Grossmont
15845,545,AW00015845,Mackenzie,M,Carter,Mackenzie Carter,1974-06-17,Married,Female,mackenzie32@adventure-works.com,80000.00,0,0,Bachelors,Management,0,1,486 Pacifica Avenue,NULL,195-555-0145,2012-10-22,0-1 Miles,Milwaukie
15846,53,AW00015846,Julian,NULL,Flores,Julian Flores,1979-09-06,Single,Male,julian14@adventure-works.com,80000.00,0,0,Bachelors,Management,1,1,4194 Baywood Drive,NULL,494-555-0138,2013-07-11,1-2 Miles,Metchosin
15847,70,AW00015847,Edward,J,White,Edward White,1979-05-10,Married,Male,edward35@adventure-works.com,90000.00,4,4,Bachelors,Management,1,0,7393 N Ranchford Court,NULL,521-555-0160,2013-05-14,1-2 Miles,Westminster
